"Year","name","Country.Code","AverageAnnualTemperature","Lo 80","Hi 80","Lo 95","Hi 95","Continent"
2022,"Belarus","BLR",7.38270321229502,6.60138432609844,8.1640220984916,6.18777909175408,8.57762733283596,"Europe"
2013,"Bolivia","BOL",11.8529328594188,11.5141620664928,12.1917036523449,11.3348276414934,12.3710380773443,"Americas"
2014,"Bolivia","BOL",11.8529328594188,11.514162064798,12.1917036540396,11.3348276389015,12.3710380799362,"Americas"
2015,"Bolivia","BOL",11.8529328594188,11.5141620631034,12.1917036557343,11.3348276363097,12.3710380825279,"Americas"
2016,"Bolivia","BOL",11.8529328594188,11.5141620614086,12.1917036574291,11.3348276337179,12.3710380851198,"Americas"
2017,"Bolivia","BOL",11.8529328594188,11.5141620597139,12.1917036591237,11.3348276311261,12.3710380877116,"Americas"
2018,"Bolivia","BOL",11.8529328594188,11.5141620580191,12.1917036608185,11.3348276285341,12.3710380903036,"Americas"
2019,"Bolivia","BOL",11.8529328594188,11.5141620563244,12.1917036625133,11.3348276259422,12.3710380928955,"Americas"
2020,"Bolivia","BOL",11.8529328594188,11.5141620546297,12.191703664208,11.3348276233504,12.3710380954873,"Americas"
2021,"Bolivia","BOL",11.8529328594188,11.514162052935,12.1917036659027,11.3348276207585,12.3710380980791,"Americas"
2022,"Bolivia","BOL",11.8529328594188,11.5141620512402,12.1917036675974,11.3348276181666,12.371038100671,"Americas"
2013,"Brazil","BRA",22.8872558741481,22.5499754760922,23.224536272204,22.3714300184792,23.4030817298171,"Americas"
2014,"Brazil","BRA",22.8872558741481,22.5471181422519,23.2273936060443,22.367060103472,23.4074516448242,"Americas"
2015,"Brazil","BRA",22.8872558741481,22.5442846123692,23.230227135927,22.3627265934764,23.4117851548199,"Americas"
2016,"Brazil","BRA",22.8872558741481,22.5414743012543,23.2330374470419,22.3584285935217,23.4160831547746,"Americas"
2017,"Brazil","BRA",22.8872558741481,22.5386866473084,23.2358251009878,22.3541652447168,23.4203465035794,"Americas"
2018,"Brazil","BRA",22.8872558741481,22.5359211112134,23.2385906370828,22.3499357222459,23.4245760260503,"Americas"
2019,"Brazil","BRA",22.8872558741481,22.5331771747138,23.2413345735824,22.3457392335055,23.4287725147908,"Americas"
2020,"Brazil","BRA",22.8872558741481,22.5304543394824,23.2440574088138,22.3415750163699,23.4329367319264,"Americas"
2021,"Brazil","BRA",22.8872558741481,22.527752126064,23.2467596222323,22.3374423375756,23.4370694107206,"Americas"
2022,"Brazil","BRA",22.8872558741481,22.5250700728896,23.2494416754066,22.333340491214,23.4411712570822,"Americas"
2013,"Canada","CAN",5.9866538568635,5.13234720633637,6.84096050739063,4.68010458346405,7.29320313026294,"Americas"
2014,"Canada","CAN",5.9866538568635,5.13234720206477,6.84096051166223,4.6801045769312,7.29320313679579,"Americas"
2015,"Canada","CAN",5.9866538568635,5.13234719779317,6.84096051593383,4.68010457039835,7.29320314332864,"Americas"
2016,"Canada","CAN",5.9866538568635,5.13234719352157,6.84096052020543,4.68010456386551,7.29320314986149,"Americas"
2017,"Canada","CAN",5.9866538568635,5.13234718924997,6.84096052447703,4.68010455733266,7.29320315639433,"Americas"
2018,"Canada","CAN",5.9866538568635,5.13234718497837,6.84096052874863,4.68010455079981,7.29320316292718,"Americas"
2019,"Canada","CAN",5.9866538568635,5.13234718070677,6.84096053302022,4.68010454426696,7.29320316946003,"Americas"
2020,"Canada","CAN",5.9866538568635,5.13234717643517,6.84096053729182,4.68010453773411,7.29320317599288,"Americas"
2021,"Canada","CAN",5.9866538568635,5.13234717216357,6.84096054156342,4.68010453120126,7.29320318252573,"Americas"
2022,"Canada","CAN",5.9866538568635,5.13234716789197,6.84096054583502,4.68010452466842,7.29320318905858,"Americas"
2013,"Switzerland","CHE",8.61839101425017,7.99447490775265,9.24230712074769,7.6641936717578,9.57258835674254,"Europe"
2014,"Switzerland","CHE",8.61839101425017,7.99447490462266,9.24230712387768,7.66419366697089,9.57258836152945,"Europe"
2015,"Switzerland","CHE",8.61839101425017,7.99447490149264,9.2423071270077,7.66419366218395,9.57258836631639,"Europe"
2016,"Switzerland","CHE",8.61839101425017,7.99447489836265,9.24230713013769,7.66419365739703,9.57258837110331,"Europe"
2017,"Switzerland","CHE",8.61839101425017,7.99447489523265,9.24230713326769,7.66419365261012,9.57258837589022,"Europe"
2018,"Switzerland","CHE",8.61839101425017,7.99447489210264,9.2423071363977,7.66419364782317,9.57258838067717,"Europe"
2019,"Switzerland","CHE",8.61839101425017,7.99447488897264,9.2423071395277,7.66419364303626,9.57258838546408,"Europe"
2020,"Switzerland","CHE",8.61839101425017,7.99447488584265,9.24230714265769,7.66419363824934,9.572588390251,"Europe"
2021,"Switzerland","CHE",8.61839101425017,7.99447488271265,9.24230714578769,7.66419363346243,9.57258839503791,"Europe"
2022,"Switzerland","CHE",8.61839101425017,7.99447487958264,9.2423071489177,7.66419362867548,9.57258839982486,"Europe"
2013,"Chile","CHL",12.3260567821084,11.9927530228221,12.6593605413946,11.8163126706139,12.8358008936028,"Americas"
2014,"Chile","CHL",12.3260567821084,11.9927530211548,12.6593605430619,11.816312668064,12.8358008961527,"Americas"
2015,"Chile","CHL",12.3260567821084,11.9927530194874,12.6593605447294,11.8163126655139,12.8358008987029,"Americas"
2016,"Chile","CHL",12.3260567821084,11.99275301782,12.6593605463967,11.8163126629639,12.8358009012529,"Americas"
2017,"Chile","CHL",12.3260567821084,11.9927530161527,12.659360548064,11.816312660414,12.8358009038028,"Americas"
2018,"Chile","CHL",12.3260567821084,11.9927530144853,12.6593605497314,11.8163126578639,12.8358009063529,"Americas"
2019,"Chile","CHL",12.3260567821084,11.992753012818,12.6593605513987,11.816312655314,12.8358009089028,"Americas"
2020,"Chile","CHL",12.3260567821084,11.9927530111506,12.6593605530662,11.8163126527638,12.8358009114529,"Americas"
2021,"Chile","CHL",12.3260567821084,11.9927530094832,12.6593605547335,11.8163126502138,12.8358009140029,"Americas"
2022,"Chile","CHL",12.3260567821084,11.9927530078159,12.6593605564008,11.8163126476639,12.8358009165528,"Americas"
2013,"China","CHN",13.5219649904967,13.0582123442376,13.9857176367558,12.8127165225923,14.2312134584011,"Asia"
2014,"China","CHN",13.5219649904967,13.0454512610077,13.9984787199857,12.793200129958,14.2507298510354,"Asia"
2015,"China","CHN",13.5219649904967,13.0330231208734,14.01090686012,12.7741929298477,14.2697370511458,"Asia"
2016,"China","CHN",13.5219649904967,13.0209031486549,14.0230268323385,12.7556570318935,14.2882729490999,"Asia"
2017,"China","CHN",13.5219649904967,13.0090694974096,14.0348604835839,12.7375590240801,14.3063709569133,"Asia"
2018,"China","CHN",13.5219649904967,12.9975027856542,14.0464271953393,12.7198692649868,14.3240607160066,"Asia"
2019,"China","CHN",13.5219649904967,12.9861857245789,14.0577442564146,12.7025613136606,14.3413686673328,"Asia"
2020,"China","CHN",13.5219649904967,12.9751028147461,14.0688271662473,12.6856114657574,14.358318515236,"Asia"
2021,"China","CHN",13.5219649904967,12.9642400970718,14.0796898839217,12.6689983727003,14.3749316082932,"Asia"
2022,"China","CHN",13.5219649904967,12.953584946666,14.0903450343275,12.6527027263863,14.3912272546072,"Asia"
2013,"Colombia","COL",23.317417766239,22.9792146533043,23.6556208791736,22.8001807399399,23.834654792538,"Americas"
2014,"Colombia","COL",23.317417766239,22.9792146516132,23.6556208808647,22.8001807373535,23.8346547951244,"Americas"
2015,"Colombia","COL",23.317417766239,22.979214649922,23.6556208825559,22.8001807347671,23.8346547977108,"Americas"
2016,"Colombia","COL",23.317417766239,22.9792146482309,23.655620884247,22.8001807321808,23.8346548002972,"Americas"
2017,"Colombia","COL",23.317417766239,22.9792146465398,23.6556208859382,22.8001807295944,23.8346548028835,"Americas"
2018,"Colombia","COL",23.317417766239,22.9792146448486,23.6556208876293,22.800180727008,23.8346548054699,"Americas"
2019,"Colombia","COL",23.317417766239,22.9792146431575,23.6556208893204,22.8001807244216,23.8346548080563,"Americas"
2020,"Colombia","COL",23.317417766239,22.9792146414663,23.6556208910116,22.8001807218352,23.8346548106427,"Americas"
2021,"Colombia","COL",23.317417766239,22.9792146397752,23.6556208927027,22.8001807192488,23.8346548132291,"Americas"
2022,"Colombia","COL",23.317417766239,22.979214638084,23.6556208943939,22.8001807166625,23.8346548158155,"Americas"
2013,"Costa Rica","CRI",25.5668240099854,25.2536284026375,25.8800196173332,25.087832663073,26.0458153568978,"Americas"
2014,"Costa Rica","CRI",25.5668240099854,25.2536284010714,25.8800196188993,25.0878326606778,26.0458153592929,"Americas"
2015,"Costa Rica","CRI",25.5668240099854,25.2536283995053,25.8800196204655,25.0878326582826,26.0458153616881,"Americas"
2016,"Costa Rica","CRI",25.5668240099854,25.2536283979391,25.8800196220316,25.0878326558874,26.0458153640833,"Americas"
2017,"Costa Rica","CRI",25.5668240099854,25.2536283963727,25.880019623598,25.0878326534918,26.045815366479,"Americas"
2018,"Costa Rica","CRI",25.5668240099854,25.2536283948066,25.8800196251641,25.0878326510966,26.0458153688741,"Americas"
2019,"Costa Rica","CRI",25.5668240099854,25.2536283932405,25.8800196267303,25.0878326487014,26.0458153712693,"Americas"
2020,"Costa Rica","CRI",25.5668240099854,25.2536283916743,25.8800196282964,25.0878326463062,26.0458153736645,"Americas"
2021,"Costa Rica","CRI",25.5668240099854,25.2536283901079,25.8800196298628,25.0878326439106,26.0458153760601,"Americas"
2022,"Costa Rica","CRI",25.5668240099854,25.2536283885421,25.8800196314286,25.0878326415158,26.0458153784549,"Americas"
2013,"Cuba","CUB",26.2896356992867,25.989211679343,26.5900597192305,25.8301768097568,26.7490945888167,"Americas"
2014,"Cuba","CUB",26.2896356992867,25.9892116778407,26.5900597207328,25.8301768074592,26.7490945911142,"Americas"
2015,"Cuba","CUB",26.2896356992867,25.9892116763384,26.590059722235,25.8301768051617,26.7490945934118,"Americas"
2016,"Cuba","CUB",26.2896356992867,25.9892116748361,26.5900597237373,25.8301768028641,26.7490945957093,"Americas"
2017,"Cuba","CUB",26.2896356992867,25.9892116733338,26.5900597252396,25.8301768005666,26.7490945980069,"Americas"
2018,"Cuba","CUB",26.2896356992867,25.9892116718315,26.5900597267419,25.830176798269,26.7490946003044,"Americas"
2019,"Cuba","CUB",26.2896356992867,25.9892116703292,26.5900597282442,25.8301767959715,26.749094602602,"Americas"
2020,"Cuba","CUB",26.2896356992867,25.989211668827,26.5900597297465,25.8301767936739,26.7490946048995,"Americas"
2021,"Cuba","CUB",26.2896356992867,25.9892116673247,26.5900597312488,25.8301767913764,26.7490946071971,"Americas"
2022,"Cuba","CUB",26.2896356992867,25.9892116658224,26.5900597327511,25.8301767890788,26.7490946094947,"Americas"
2013,"Czech Republic","CZE",9.13958360897482,8.28994919183057,9.98921802611906,7.8401798999085,10.4389873180411,"Europe"
2014,"Czech Republic","CZE",9.13958360897482,8.28994918755996,9.98921803038967,7.84017989337716,10.4389873245725,"Europe"
2015,"Czech Republic","CZE",9.13958360897482,8.28994918328936,9.98921803466027,7.84017988684585,10.4389873311038,"Europe"
2016,"Czech Republic","CZE",9.13958360897482,8.28994917901875,9.98921803893088,7.84017988031451,10.4389873376351,"Europe"
2017,"Czech Republic","CZE",9.13958360897482,8.28994917474815,9.98921804320148,7.84017987378319,10.4389873441664,"Europe"
2018,"Czech Republic","CZE",9.13958360897482,8.28994917047753,9.98921804747211,7.84017986725183,10.4389873506978,"Europe"
2019,"Czech Republic","CZE",9.13958360897482,8.28994916620693,9.98921805174271,7.84017986072052,10.4389873572291,"Europe"
2020,"Czech Republic","CZE",9.13958360897482,8.28994916193632,9.98921805601332,7.84017985418918,10.4389873637605,"Europe"
2021,"Czech Republic","CZE",9.13958360897482,8.28994915766572,9.98921806028392,7.84017984765787,10.4389873702918,"Europe"
2022,"Czech Republic","CZE",9.13958360897482,8.28994915339511,9.98921806455453,7.84017984112653,10.4389873768231,"Europe"
2013,"Germany","DEU",9.57134424249158,8.78265052838869,10.3600379565945,8.36514129597346,10.7775471890097,"Europe"
2014,"Germany","DEU",9.57134424249158,8.78265052442186,10.3600379605613,8.36514128990673,10.7775471950764,"Europe"
2015,"Germany","DEU",9.57134424249158,8.78265052045504,10.3600379645281,8.36514128384,10.7775472011432,"Europe"
2016,"Germany","DEU",9.57134424249158,8.78265051648822,10.3600379684949,8.36514127777327,10.7775472072099,"Europe"
2017,"Germany","DEU",9.57134424249158,8.78265051252138,10.3600379724618,8.36514127170652,10.7775472132766,"Europe"
2018,"Germany","DEU",9.57134424249158,8.78265050855456,10.3600379764286,8.36514126563979,10.7775472193434,"Europe"
2019,"Germany","DEU",9.57134424249158,8.78265050458774,10.3600379803954,8.36514125957306,10.7775472254101,"Europe"
2020,"Germany","DEU",9.57134424249158,8.78265050062092,10.3600379843622,8.36514125350632,10.7775472314768,"Europe"
2021,"Germany","DEU",9.57134424249158,8.7826504966541,10.3600379883291,8.3651412474396,10.7775472375436,"Europe"
2022,"Germany","DEU",9.57134424249158,8.78265049268726,10.3600379922959,8.36514124137284,10.7775472436103,"Europe"
2013,"Denmark","DNK",8.90976164691988,8.0446890863602,9.77483420747956,7.58674733497505,10.2327759588647,"Europe"
2014,"Denmark","DNK",8.90976164691988,8.04468908200974,9.77483421183002,7.58674732832159,10.2327759655182,"Europe"
2015,"Denmark","DNK",8.90976164691988,8.04468907765926,9.7748342161805,7.58674732166811,10.2327759721717,"Europe"
2016,"Denmark","DNK",8.90976164691988,8.04468907330878,9.77483422053098,7.58674731501463,10.2327759788251,"Europe"
2017,"Denmark","DNK",8.90976164691988,8.04468906895831,9.77483422488145,7.58674730836115,10.2327759854786,"Europe"
2018,"Denmark","DNK",8.90976164691988,8.04468906460784,9.77483422923191,7.58674730170769,10.2327759921321,"Europe"
2019,"Denmark","DNK",8.90976164691988,8.04468906025737,9.77483423358239,7.58674729505421,10.2327759987856,"Europe"
2020,"Denmark","DNK",8.90976164691988,8.0446890559069,9.77483423793285,7.58674728840075,10.232776005439,"Europe"
2021,"Denmark","DNK",8.90976164691988,8.04468905155641,9.77483424228334,7.58674728174725,10.2327760120925,"Europe"
2022,"Denmark","DNK",8.90976164691988,8.04468904720595,9.77483424663381,7.58674727509379,10.232776018746,"Europe"
2013,"Dominican Republic","DOM",26.7390927526044,26.4148700304216,27.0633154747871,26.2432368888742,27.2349486163345,"Americas"
2014,"Dominican Republic","DOM",26.7390927526044,26.407823666042,27.0703618391667,26.2324604045117,27.245725100697,"Americas"
2015,"Dominican Republic","DOM",26.7390927526044,26.4009240937312,27.0772614114775,26.2219084192452,27.2562770859635,"Americas"
2016,"Dominican Republic","DOM",26.7390927526044,26.3941625046175,27.0840230005912,26.211567461068,27.2666180441407,"Americas"
2017,"Dominican Republic","DOM",26.7390927526044,26.3875309371174,27.0906545680914,26.2014253537891,27.2767601514197,"Americas"
2018,"Dominican Republic","DOM",26.7390927526044,26.3810221670479,27.0971633381608,26.1914710489739,27.2867144562348,"Americas"
2019,"Dominican Republic","DOM",26.7390927526044,26.3746296154108,27.1035558897979,26.1816944849129,27.2964910202958,"Americas"
2020,"Dominican Republic","DOM",26.7390927526044,26.3683472704941,27.1098382347147,26.1720864674859,27.3060990377228,"Americas"
2021,"Dominican Republic","DOM",26.7390927526044,26.3621696216646,27.1160158835441,26.1626385689071,27.3155469363016,"Americas"
2022,"Dominican Republic","DOM",26.7390927526044,26.3560916027763,27.1220939024325,26.1533430411743,27.3248424640344,"Americas"
2013,"Ecuador","ECU",21.2332310021195,20.8046322159735,21.6618297882656,20.5777457237672,21.8887162804718,"Americas"
2014,"Ecuador","ECU",21.2332310021195,20.8046322138299,21.6618297904092,20.5777457204889,21.8887162837502,"Americas"
2015,"Ecuador","ECU",21.2332310021195,20.8046322116863,21.6618297925527,20.5777457172106,21.8887162870285,"Americas"
2016,"Ecuador","ECU",21.2332310021195,20.8046322095427,21.6618297946963,20.5777457139322,21.8887162903068,"Americas"
2017,"Ecuador","ECU",21.2332310021195,20.8046322073992,21.6618297968399,20.5777457106539,21.8887162935851,"Americas"
2018,"Ecuador","ECU",21.2332310021195,20.8046322052556,21.6618297989835,20.5777457073756,21.8887162968634,"Americas"
2019,"Ecuador","ECU",21.2332310021195,20.804632203112,21.661829801127,20.5777457040973,21.8887163001418,"Americas"
2020,"Ecuador","ECU",21.2332310021195,20.8046322009684,21.6618298032706,20.577745700819,21.8887163034201,"Americas"
2021,"Ecuador","ECU",21.2332310021195,20.8046321988248,21.6618298054142,20.5777456975406,21.8887163066984,"Americas"
2022,"Ecuador","ECU",21.2332310021195,20.8046321966813,21.6618298075578,20.5777456942623,21.8887163099767,"Americas"
2013,"Spain","ESP",15.4291737392581,14.9012074131479,15.9571400653683,14.6217189227317,16.2366285557844,"Europe"
2014,"Spain","ESP",15.4291737392581,14.9012074105059,15.9571400680102,14.6217189186912,16.236628559825,"Europe"
2015,"Spain","ESP",15.4291737392581,14.901207407864,15.9571400706521,14.6217189146507,16.2366285638654,"Europe"
2016,"Spain","ESP",15.4291737392581,14.901207405222,15.9571400732941,14.6217189106102,16.2366285679059,"Europe"
2017,"Spain","ESP",15.4291737392581,14.9012074025801,15.957140075936,14.6217189065697,16.2366285719464,"Europe"
2018,"Spain","ESP",15.4291737392581,14.9012073999382,15.9571400785779,14.6217189025293,16.2366285759869,"Europe"
2019,"Spain","ESP",15.4291737392581,14.9012073972963,15.9571400812199,14.6217188984887,16.2366285800274,"Europe"
2020,"Spain","ESP",15.4291737392581,14.9012073946543,15.9571400838618,14.6217188944483,16.2366285840678,"Europe"
2021,"Spain","ESP",15.4291737392581,14.9012073920124,15.9571400865037,14.6217188904077,16.2366285881084,"Europe"
2022,"Spain","ESP",15.4291737392581,14.9012073893705,15.9571400891456,14.6217188863673,16.2366285921488,"Europe"
2013,"Estonia","EST",5.90149951144392,5.03330424360456,6.76969477928329,4.57370943083945,7.2292895920484,"Europe"
2014,"Estonia","EST",5.90149951144392,5.03330423920599,6.76969478368186,4.57370942411241,7.22928959877544,"Europe"
2015,"Estonia","EST",5.90149951144392,5.03330423480742,6.76969478808043,4.57370941738538,7.22928960550247,"Europe"
2016,"Estonia","EST",5.90149951144392,5.03330423040884,6.76969479247901,4.57370941065833,7.22928961222952,"Europe"
2017,"Estonia","EST",5.90149951144392,5.03330422601026,6.76969479687759,4.57370940393129,7.22928961895656,"Europe"
2018,"Estonia","EST",5.90149951144392,5.03330422161169,6.76969480127616,4.57370939720426,7.22928962568359,"Europe"
2019,"Estonia","EST",5.90149951144392,5.03330421721311,6.76969480567474,4.57370939047721,7.22928963241064,"Europe"
2020,"Estonia","EST",5.90149951144392,5.03330421281454,6.76969481007331,4.57370938375017,7.22928963913768,"Europe"
2021,"Estonia","EST",5.90149951144392,5.03330420841597,6.76969481447188,4.57370937702314,7.22928964586471,"Europe"
2022,"Estonia","EST",5.90149951144392,5.03330420401739,6.76969481887046,4.57370937029609,7.22928965259176,"Europe"
2013,"Finland","FIN",4.92382375050291,4.09217381524455,5.75547368576126,3.65192493294829,6.19572256805752,"Europe"
2014,"Finland","FIN",4.92382375050291,4.09217381100776,5.75547368999805,3.65192492646868,6.19572257453713,"Europe"
2015,"Finland","FIN",4.92382375050291,4.09217380677097,5.75547369423484,3.65192491998907,6.19572258101674,"Europe"
2016,"Finland","FIN",4.92382375050291,4.09217380253418,5.75547369847163,3.65192491350946,6.19572258749635,"Europe"
2017,"Finland","FIN",4.92382375050291,4.09217379829739,5.75547370270842,3.65192490702985,6.19572259397596,"Europe"
2018,"Finland","FIN",4.92382375050291,4.0921737940606,5.75547370694521,3.65192490055024,6.19572260045557,"Europe"
2019,"Finland","FIN",4.92382375050291,4.09217378982381,5.755473711182,3.65192489407062,6.19572260693519,"Europe"
2020,"Finland","FIN",4.92382375050291,4.09217378558702,5.75547371541879,3.65192488759101,6.1957226134148,"Europe"
2021,"Finland","FIN",4.92382375050291,4.09217378135023,5.75547371965558,3.6519248811114,6.19572261989441,"Europe"
2022,"Finland","FIN",4.92382375050291,4.09217377711344,5.75547372389237,3.65192487463179,6.19572262637402,"Europe"
2013,"France","FRA",11.3652569073351,10.7672222909783,11.963291523692,10.450641888259,12.2798719264113,"Europe"
2014,"France","FRA",11.3652569073351,10.767222287983,11.9632915266873,10.4506418836781,12.2798719309922,"Europe"
2015,"France","FRA",11.3652569073351,10.7672222849877,11.9632915296825,10.4506418790972,12.279871935573,"Europe"
2016,"France","FRA",11.3652569073351,10.7672222819925,11.9632915326777,10.4506418745165,12.2798719401538,"Europe"
2017,"France","FRA",11.3652569073351,10.7672222789973,11.963291535673,10.4506418699356,12.2798719447347,"Europe"
2018,"France","FRA",11.3652569073351,10.767222276002,11.9632915386682,10.4506418653548,12.2798719493155,"Europe"
2019,"France","FRA",11.3652569073351,10.7672222730068,11.9632915416635,10.4506418607739,12.2798719538963,"Europe"
2020,"France","FRA",11.3652569073351,10.7672222700115,11.9632915446588,10.450641856193,12.2798719584772,"Europe"
2021,"France","FRA",11.3652569073351,10.7672222670163,11.963291547654,10.4506418516123,12.279871963058,"Europe"
2022,"France","FRA",11.3652569073351,10.767222264021,11.9632915506492,10.4506418470314,12.2798719676389,"Europe"
2013,"Gabon","GAB",26.6443190152951,26.3291385855372,26.9594994450531,26.1622921444568,27.1263458861335,"Africa"
2014,"Gabon","GAB",26.6443190152951,26.3141714593082,26.9744665712821,26.1394019002017,27.1492361303886,"Africa"
2015,"Gabon","GAB",26.6443190152951,26.2998540473436,26.9887839832467,26.1175053081667,27.1711327224236,"Africa"
2016,"Gabon","GAB",26.6443190152951,26.2861084353738,27.0025295952165,26.0964832087595,27.1921548218308,"Africa"
2017,"Gabon","GAB",26.6443190152951,26.2728711387507,27.0157668918396,26.0762385105895,27.2123995200008,"Africa"
2018,"Gabon","GAB",26.6443190152951,26.2600896171342,27.0285484134561,26.0566908601402,27.2319471704501,"Africa"
